RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
44515,398,Centennial,city,CO,CO,"Denver-Aurora-Lakewood, CO",Arapahoe County,,1457.9827452167663,1490.9029212464925,1505.6225292744705,1527.6676100767322,1522.3211655862426,1522.973737748907,1531.823247918457,1525.087734688159,1523.0518893264475,1510.3600488790441,1535.387328623045,1564.4023960153802,1589.3709849480654,1571.4356520381039,1550.5243439932865,1542.3306863092507,1574.6859658971737,1589.2562948086459,1588.5636385603207,1568.1802354486183,1555.1423611318332,1560.3601014936444,1573.514911301778,1583.8436184604618,1596.7697629626982,1608.952875121738,1623.5776107347167,1626.5877577537974,1631.0900758455434,1642.8493457269428,1648.6614556715492,1645.6419779433552,1631.976569753522,1630.3651556708044,1638.7233040883582,1647.792569698907,1638.8983381306957,1634.2215323682885,1650.2172292552516,1668.017303909222,1702.3591840030604,1703.3474114047146,1712.7014269264287,1679.6555245403881,1662.2875285700193,1658.89470210545,1664.320076510083,1690.3877429969052,1702.9116329281997,1722.2123379395177,1723.3253033355395,1731.032284736121,1744.1049533434964,1746.8512508854308,1755.0933250965477,1730.5706178817625,1719.081415530775,1720.9130137219913,1749.704083361807,1753.200825209662,1751.6242841703595,1747.6429619156627,1756.3670988640486,1752.4025237241742,1739.8598186937388,1745.4348643847752,1747.3799211797693,1758.6688153378586,1755.4287676012823,1750.4744496544445,1753.5839892504123,1765.6704445534167,1792.58283901521,1795.95331055605,1818.764901697625,1846.9548904099,1905.9258344857944,1957.0614961743524,1988.9035596226877,1992.7495858236036,1974.9752833961013,1972.6195876565016,1980.195508630312,2001.2444460681934,2010.3769027593637,2049.5150572471034,2074.910829723707,2101.185756363448,2105.4842934305843,2109.630015446845,2131.0792841618204,2124.9819438835607,2120.736677622648,2089.381042992345,2085.9178088717185,2096.7768093363256,2132.159127876143,2161.098696877791,2177.335424185041,2175.805463710664,2173.223633998836,2184.3620365123375,2204.279500236526,2225.896143920442,2224.028502346579,2193.4908487620046,2167.2784711116847,2164.2971750365846,2184.239311636144,2198.2879096763445,2209.830100163699,2229.8772326235908,2249.902589278369,2261.3964743655893,2257.1204617282306,2248.4865376126977,2218.2944286190605,2203.205982688496,2173.7802469135804
39134,399,Jacksonville,city,NC,NC,"Jacksonville, NC",Onslow County,732.2031179823202,734.1666673595223,735.3807142029032,736.6144050318212,735.716694083427,733.7845707406516,731.6644359307758,731.2900573265667,730.5189382101549,730.1665044232817,730.2776760075828,729.4080956855403,729.3425990014902,729.8003378755681,730.1427071608607,732.635208561027,732.4631415852054,734.7305884818675,733.6459238103477,731.4085042731252,728.6274544983468,727.8596605462078,728.4708698867199,728.6195903921346,727.9167455584821,730.11387694942,734.4866177595954,739.1020383969636,740.9098945358845,742.3560734479025,743.0315458969286,743.3193432270866,743.2527359227445,743.8460156671007,744.1871489171817,744.4739028710212,743.8589593918131,747.2402693019617,751.1470301365702,754.840270873905,758.5020738422656,762.3485405393624,767.3895975999303,769.9778455433311,771.1995613225928,778.4300556230539,787.398182611068,798.7247439985101,805.571165382578,813.8434514812021,823.3898155882248,836.5690364831936,849.4415183799666,854.8698417297064,854.3341396890966,850.3793131614302,850.9846265867226,849.3142855902961,845.7588841858058,838.5047796373615,840.5921148489371,846.589558426096,853.3016918638637,854.0917331296229,857.7957262028209,865.8893869107525,873.2553895649887,880.1221847372101,883.7100595503045,889.0086685212488,899.7236386763068,906.4776077796311,913.1694008682877,902.3117239872482,914.5266956014357,925.7491233487092,941.3996563281981,946.6506340978132,957.652218404164,982.0433972347763,997.3254319285825,1012.8247876435552,1019.2220971525185,1033.8936704830362,1053.9590582408705,1085.2540288918979,1106.6393387011585,1130.6567609289468,1156.172855247346,1174.38423677965,1201.4416864913505,1201.8917941140603,1207.136822423216,1174.4805095808902,1158.4934203909706,1157.0385220172827,1168.3092285237517,1172.8320219178693,1179.3249899394557,1187.741206524419,1206.5401883860834,1217.4154961947631,1218.5464984834355,1216.764958006389,1217.7137003061487,1223.1888602838956,1217.751086378669,1219.832678658502,1219.1846339758113,1230.9084332558245,1235.518382707717,1243.4022840280556,1242.6752341788433,1245.4821356814382,1246.5722444799549,1257.1427047555298,1253.452911657552,1259.9102008799237,1261.0139929176628,1276.066813436897
46500,400,Menifee,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,1455.543507117559,1475.8209264509817,1466.376794242877,1485.5133412498055,1495.35039738702,1514.4267205090669,1524.3600049992583,1531.280326237359,1538.7505596665121,1532.560338871786,1533.6374685715814,1533.94418722888,1545.2023632978485,1553.2099792565834,1557.59939579802,1566.6638634905837,1580.4531348114015,1599.4484732501378,1606.0862909115144,1598.3066861951709,1597.0309255561995,1608.02404847963,1607.9576218989687,1625.3006202770416,1634.6758074578606,1647.699317618167,1651.7917697122218,1688.5646033854985,1707.0249206409503,1735.7067108548158,1720.5306406969187,1740.4981779454542,1727.5797568842336,1727.9992050183748,1711.314409215114,1717.2796980849942,1735.382209589587,1764.5859575628717,1770.5919055124264,1776.9193630865586,1784.6919563536956,1822.3805723014314,1821.348083247015,1837.7322155720076,1840.1596637764733,1846.3942171642477,1832.1194686637357,1832.1284484068005,1845.101102462853,1858.9214746593018,1873.1438071840798,1885.9281238454125,1899.3559013094111,1892.484458576297,1918.4683670589127,1916.0942123618593,1923.9135839018195,1905.7658557086374,1928.414562827242,1923.397626007769,1930.9293022665597,1932.9620299091873,1947.8556614672013,1949.941747243026,1943.5600871046302,1963.73658933484,1978.0404171786047,2013.6374496776602,2048.4252346517287,2081.459938243871,2102.780085815647,2095.490946439346,2108.8468323352786,2123.2954103945626,2170.2513217840924,2217.284229387671,2272.947821756453,2322.6709957048975,2381.2283980776224,2435.750104360254,2477.000940782507,2476.436188506239,2461.8907272512097,2435.4930469848973,2425.7529098952423,2452.9841578544133,2512.542244909963,2570.369009019256,2597.6431103480077,2628.4782465748176,2661.7046949056617,2673.120346283284,2641.608506562308,2605.103466132954,2565.136117830124,2538.786951251793,2567.975336176641,2646.2165733652328,2680.806990681819,2679.284393018681,2647.4736795535546,2659.627408274731,2689.6785682326217,2701.568070081067,2718.6477165745086,2714.5278931161065,2741.908066968131,2722.185155785638,2686.553398901786,2680.3383888720905,2725.299783454643,2787.048851632872,2795.2882323327094,2783.4013184890114,2772.605115790444,2789.3120267831005,2835.173392710015,2828.9873059993247,2803.7224949611295,2800.1484126984124
45732,401,Hesperia,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",San Bernardino County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.770418439473,1958.0337508078196,1984.4742660820614,2023.624334645195,2027.2017979262191,2037.5990600779696,2018.8390375073461,2060.5760834892403,2079.4396701192036,2093.643894162417,2062.092532786953,2065.959940586946,2103.69022847365,2145.130318706733,2163.2389720665683,2131.8994968487336,2125.0238754221464,2123.4002409205964,2124.033854121739,2096.305966455035,2129.4855195336877,2147.133519938294,2213.563180847919,2175.0638489158187,2187.960214374415,2168.3782895475365,2183.229887708984,2179.9936798096264,2177.2857320415637,2182.6516492696906,2190.1794136598414,2198.88433361727,2209.1700884560364,2267.0946633303606,2297.539312382658,2301.8404830546992,2284.328380193932,2256.84126984127
3761,402,Bothell,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,,,,,,,,,,,,,,,1579.2619863421367,1577.361160970601,1576.274544721325,1615.8531614536857,1636.4363827588113,1651.3537315850353,1647.2928541937968,1643.1787121971554,1640.1435473681474,1619.6792595612924,1616.5356454661658,1625.798984548411,1660.5377694123065,1693.3019874619258,1710.7660299186475,1736.5974878762752,1750.734323149231,1753.457679901228,1747.5184784766393,1742.467613221622,1728.3670635056426,1705.8009870835283,1693.468012867652,1710.3694854678167,1742.3626358568774,1756.8596210706748,1769.758546359042,1764.2286127578002,1793.1806650007127,1800.3267814946637,1783.3155484760382,1757.527747206526,1733.6940479982593,1741.9710155809066,1746.517793841777,1766.3365940344524,1782.379770148918,1801.913023662935,1823.9946862718193,1852.0679203633167,1867.752580953777,1861.3194482997442,1838.806927705484,1809.993155504545,1800.9860796895346,1807.4233165297624,1822.749882670984,1839.7089986328515,1861.5679856995623,1881.3771389769956,1884.766870254533,1878.4443289085423,1869.6654811746012,1874.717586293263,1883.4397723932045,1885.8262312177067,1885.799315403571,1861.037747882201,1849.9397349884437,1852.068761200923,1888.2373518202232,1920.4060427175539,1958.2103954103766,1988.320887796988,2023.8340111811312,2056.718945762969,2093.2031038557525,2111.257941400269,2104.0909312460867,2091.2075758946407,2098.6270967092064,2126.6565026085614,2162.4354905164473,2199.8104533019186,2242.2856506241355,2272.3446841928553,2301.9796956636746,2291.9516250713637,2283.2577499340828,2247.6745963842013,2227.6718319938977,2200.6376121904373,2200.8239931927237,2210.701868479923,2245.203608028335,2273.113707979392,2297.962719743494,2305.448033530752,2312.936663189912,2315.726265866431,2317.2271561525918,2302.9056160034934,2280.327167065223,2260.735591789855,2262.449516548025,2274.718012576382,2307.1037788101326,2332.9866254683434,2373.02988964263,2388.660301664961,2404.9504971859446,2402.9286501934484,2389.9346693165758,2381.2345105220656,2353.8228369730696,2356.503577441077
13699,403,San Mateo,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",San Mateo County,,,,2689.274910197722,2677.594942977893,2760.0764235856313,2794.746796287723,2848.878353644693,2863.3716650377974,2875.2654962782362,2881.192403856286,2879.26990873207,2865.103942860208,2853.1931482384,2848.8062302802427,2891.1845998660924,2921.306362920323,2926.4070883914255,2928.4079198967197,2943.008871680224,2945.0845262417865,2936.4470849878835,2956.7909517829403,2954.2886137984156,2954.635622964711,2947.1930541163524,2995.7566599696765,3001.1686873952385,2999.923732469531,3032.2716557962467,3046.3603648539843,3063.5921089838216,3039.8028862636074,3051.1067785160676,3046.2863622690757,3038.926257784945,3046.4704673874753,3057.215403162186,3047.2299821425645,3033.2970445508267,3075.3493850686964,3128.27115968753,3181.4136781379307,3172.8576960825076,3160.9946121841863,3154.0077770847356,3160.4228172818753,3141.32422686069,3114.948127923439,3108.638675938073,3135.735283698959,3185.85011048275,3188.0747678497637,3215.0976912984815,3261.3132033847064,3304.5318410319924,3301.226330778419,3271.95706128361,3232.8315297318904,3235.9810043396424,3216.31816950983,3225.9541467885388,3225.26185333044,3210.648890606831,3205.6330821920155,3182.811252458804,3173.5827471535454,3134.417689026127,3092.973131260165,3047.321088054638,2997.4355943235023,2949.4956043266066,2917.115327922877,2896.6480950028767,2894.4295746211897,2907.1717054651244,2939.9071090275265,2987.0199414571603,3057.206613663971,3130.802364943759,3142.8354786939726,3130.20677339188,3086.1570823334405,3106.968774432878,3134.750826465234,3192.843126982214,3231.7464779375614,3266.5468222600443,3305.936756504067,3345.9516077573003,3375.5065108978743,3367.626459986126,3334.664698416878,3286.599120949195,3229.7623082064683,3201.1340221942464,3207.9817144878916,3250.569185262285,3278.4609534232136,3290.2854921716444,3302.9184412303966,3328.1967191047943,3348.6826377927964,3350.587046938985,3323.7230750138815,3300.731030174282,3272.349570278247,3259.600270594357,3267.3925204947627,3286.694685432113,3313.668231010139,3350.3990855630855,3393.1176511343097,3443.7389366420225,3453.6202111846437,3457.0295431470863,3447.948837881947,3433.212772078073,3420.423408654988,3405.0144320612403
11140,404,Douglasville,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Douglas County,1027.9666648647612,1028.1081909387517,1025.547186127087,1028.629471947529,1041.386821249443,1049.7471514240467,1061.853154939341,1064.3025065182383,1067.648987419623,1062.8567172390074,1064.6908219851712,1073.2629411582013,1079.8175790627254,1078.8086614117929,1074.854671610373,1086.9806722618353,1095.591736308997,1112.5280847363865,1110.0141251368873,1117.888095336642,1113.0496213408733,1112.0291969130897,1106.5121728402332,1113.6544645132944,1116.1847099844915,1128.290109596456,1135.1798269788835,1154.9282176306706,1158.0689982934778,1173.2019297631848,1185.9600770758118,1196.916771918297,1187.2551578846826,1177.6726051276191,1175.9434893301757,1183.9224944252762,1195.9461430408091,1213.5961536613424,1224.7807164653702,1230.4328878838242,1232.1559935717496,1237.5732133870888,1244.8475675247955,1249.1716381630215,1258.35819554806,1259.3241737977096,1265.9292053336756,1273.5534838436809,1277.2039367131836,1281.1906932363775,1271.867731917662,1281.9572144604645,1296.3155221814445,1321.0599048645236,1333.654192212872,1334.0548126603514,1329.3528715711263,1325.4731792968555,1334.7370812900483,1335.7027000622027,1334.8965941188353,1337.3527048163714,1350.662003440965,1368.818786848595,1376.32766103288,1390.4992556325492,1413.2098912102188,1434.310158908021,1453.9894389650246,1457.5438912839738,1470.7497795173495,1477.4559350442332,1500.7746162799447,1525.1515309341717,1547.9471542080323,1570.5979446522038,1598.687251238554,1616.2013304108623,1619.1332903487448,1633.4606202664754,1656.472778338935,1689.5203295422452,1709.66270676433,1719.8041579697115,1711.120014830137,1696.2931308125212,1699.5369065592217,1734.0245998186108,1759.6055764404873,1786.2673758708004,1797.0156999045912,1827.6167366447005,1851.6697013828646,1862.8412524990324,1850.8725862011386,1847.4325629296493,1837.2056600949493,1830.6407689003436,1821.2662350072017,1829.5897225286444,1836.8381092470881,1850.5889282031906,1857.1759531934713,1865.256431524401,1837.1866208708163,1819.4766841502853,1817.5571572591257,1829.8183790765515,1867.5175259410016,1899.5888040082677,1922.8056255086558,1931.0105405532354,1903.610908536089,1917.7925635719923,1903.96212345406,1930.296944076056,1937.0902988535645,1942.0354305181825,1933.0446595732935,1915.1521958554774
32777,405,McDonough,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Henry County,1030.9684684807548,1029.6368033736453,1033.749136779017,1037.1925144668353,1044.9786654323345,1057.098965216303,1065.3959812143526,1068.4522984340688,1067.3933186719087,1070.3255617901164,1070.7347329518223,1073.635562891764,1077.5382707159906,1083.232484735788,1084.2168833790245,1089.7977709268605,1101.6717965264377,1108.4651149131068,1117.5752174740614,1115.607275307684,1119.034932483772,1116.1393527434764,1109.4137086115252,1111.3843921652901,1111.4579507415065,1128.1370663775429,1140.6554121309837,1147.8635666881162,1154.7151363334453,1157.053984063326,1173.7746970778821,1180.2777092366591,1182.503513804032,1173.4027852230256,1175.6977789592413,1188.201789645547,1191.172520895049,1197.0375691980105,1198.6758454498686,1215.1718804615507,1227.6450501559382,1240.7870899666616,1252.0245669041317,1253.09205164188,1249.4080358361896,1252.6924128049093,1257.0898110701569,1259.9513195371267,1265.8661746409955,1270.1595016586054,1285.2791427749787,1305.0459830140023,1313.3601426366247,1322.5851476708608,1318.8762421457218,1326.1642074587003,1322.3979057312863,1333.8046974593608,1340.5828020966783,1346.9572970922204,1340.9762114237192,1342.6593136279164,1353.3112525431213,1363.5476466371229,1369.1897734762626,1387.212139012233,1405.2879171428046,1446.3300898923835,1470.955109904603,1500.2697674771916,1504.5958966356256,1534.035821361493,1545.693509568976,1571.8456956112987,1573.199383315128,1585.3803529321735,1618.7297808283943,1658.1903392831553,1689.8449951834757,1720.569649870772,1756.6170395387892,1782.8051540329868,1786.1724724520097,1756.4540453578302,1758.0811805490157,1764.5761193917863,1792.1976552815697,1806.2545992530206,1792.3402708703136,1800.4997017156254,1835.3339568879157,1875.629366911296,1882.6734888858864,1875.0496732391557,1877.6118448332784,1903.8288584465042,1910.1896634536618,1932.7540648095546,1922.002540282631,1925.1891006600636,1916.7323556811825,1919.1580570235844,1904.5783145816204,1894.5833630650382,1874.1314780210091,1858.9529506414513,1843.588124387744,1862.3682444148694,1894.451558502185,1929.6501305066492,1941.7237796533207,1935.2763992179493,1928.5499781624997,1933.038908251457,1942.975621209255,1922.584222706724,1903.0460070410052,1882.9650663656118,1886.0790202191545,1891.5077911244578
45548,406,Green Bay,city,WI,WI,"Green Bay, WI",Brown County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.4090079652603,686.8966547523105,714.5886465686567,,738.4329436725488,745.835873650804,,770.0487323606178,776.9615469839678,769.1950398334434,778.1557506859655,775.153175697046,781.9855661040425,780.1384851929454,786.2325458629475,784.619675986727,787.2852330888412,794.465077299203,798.9795017203583,808.7318783625263,819.3792149713994,833.7089402911565,844.8564638022496,841.2108027912128,838.7608733307093,834.8346327113447,838.4620965666672,841.5656771529254,838.4865967760217,842.6004778499972,850.7164637578533,861.8928847564393,861.2264953586725,862.65494850211,875.0544688429123,890.8183252573757,895.9578487423888,891.5015757602166,888.561522492195,877.0054859323188,880.5137077028338,878.8433048433048
32615,407,Lynnwood,city,WA,WA,"Seattle-Tacoma-Bellevue, WA",Snohomish County,1212.9486160064916,1224.5012800288555,1247.0422919028986,1263.9860112185422,1270.902822199806,1297.3917632425018,1314.7163464990986,1331.792723807248,1332.9628576149028,1333.028604959155,1307.1618295409235,1292.0673520494217,1302.6063463142893,1360.9496331528214,1421.2587458375936,1435.5165293551447,1445.5543199905833,1428.6975213209023,1438.9673034996367,1443.6411696339862,1449.6585552961517,1447.1588326959286,1427.544103342714,1415.356517004588,1426.5126034913685,1449.2012682682666,1477.0591982893238,1487.217671864913,1504.1173493438978,1520.6528810299098,1543.600534563765,1541.4905400396278,1551.49083382007,1525.124863731657,1523.2062642999792,1500.2940722668643,1521.0638357140256,1536.5868420293605,1567.4987066903366,1592.854750369998,1611.3777535632219,1611.1793778470553,1609.6450949621503,1612.1349525434,1622.6823480104524,1605.978055992056,1605.1581522534061,1607.8780473106594,1627.981157903486,1637.9909052503742,1637.9172879428477,1660.2530962093676,1677.911288707926,1719.4202050394467,1713.2544570054881,1710.7402459351983,1686.8788794835286,1679.9181681757382,1656.3300341520408,1641.5196180159194,1652.6684388792478,1683.8753825642234,1711.0875153476823,1710.796197074526,1710.6521555382178,1712.2620336080051,1716.8204938197996,1721.167200071807,1722.9417361301919,1726.5539744151934,,1708.0661628355836,1712.5438844153925,1717.0886034641899,1738.243598563852,1737.6808984374761,1769.503253587656,1794.2110637444866,1842.626714853387,1874.9345904936204,1910.9801373900063,1913.3316053076683,1900.3443004799346,1897.7985503675204,1912.8000512136964,1932.5272429102715,1942.1588190324592,1967.4873051149702,2010.9577827464846,2049.9722760457103,2084.679326850631,2086.65045170708,2084.6496227030775,2068.098600409408,2046.8499022944388,2032.6450956771641,2025.4596713601095,2033.7269385802279,2050.2969308060956,2065.162079092345,2091.877225687509,2112.6871049669085,2128.387553416388,2142.1748346090335,2141.1551827359904,2139.6625510535305,2107.913188460065,2094.8463273193547,2088.609273607152,2106.9003526007446,2115.909686535785,2130.8904463764593,2158.1381134032385,2185.102877870686,2216.2267769274345,2226.266797997565,2228.559417905102,2225.0550220110026,2195.840645685062,2174.6620262664164
27228,408,Springfield,city,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,1767.707095779897,1788.5715108691506,1805.4101583033496,1839.8276940545784,1844.774298156981,1859.963869307054,1845.6432581691909,1844.0097966857845,1839.842913836276,1838.9202527877608,1830.7858885718458,1800.2846378808435,1803.9619278673574,1837.6609401866733,1905.10751650462,1919.4336345693505,1898.9303590759962,1882.6912670292127,1880.0967792089655,1887.108558967235,1868.0577291263305,1856.8428792701563,1858.7181338926764,1867.5110886826722,1879.847438410608,1885.6330337196132,1903.3950796358242,1907.8924175050668,1918.4969770556654,1919.989202265279,1933.7596345669426,1934.6088214407553,1922.8628138356407,1889.4215509630387,1888.773828105883,1892.959889679225,1935.3419540700747,1937.2929546910173,1978.6534195471468,1980.3417951854194,1987.4527183588173,1975.882581562746,1976.022367629787,1983.5677319308925,1975.7076009227324,1972.973626983977,1964.6678465720354,2000.4155429939349,2003.9812314531769,2035.6531202741965,2023.6434477127937,2048.362227481228,2038.6207132422894,2034.6482030135987,2024.8434754835257,2035.887944328194,2052.498798449455,2023.7910124570856,2026.1914050306518,2018.5093009625257,2062.212529222255,2061.615757380578,2066.2252325992436,2077.7057178564837,2098.3527394486246,2107.3388986297014,2088.6618744063494,2065.826615795129,2060.564478915574,2078.6503954130876,2105.9902099458627,2109.145177398325,2073.6368868737213,2041.4915112393564,2059.653821264666,2119.8903017438024,2172.5342766962667,2197.9429390340038,2217.8380698032474,2236.186259107502,2232.210262581409,2229.1606346562485,2228.4879731411897,2235.4630521773242,2253.4250511945925,2257.154532736289,2282.631189693403,2288.0855017921344,2301.2268305603297,2340.6181284571744,2408.2280441874336,2446.6665277074626,2451.811994922914,2394.2418964851827,2356.471062273386,2398.53902687715,2426.3403581060816,2483.502336349201,2442.668586773612,2446.6517209237327,2451.600221264023,2498.249122090129,2549.907589209461,2580.971504670843,2572.231948820022,2539.9619145124225,2553.049210688921,2522.87230439528,2574.7959350651204,2568.4165471826545,2635.244164731401,2651.6619615633836,2677.829298482876,2709.9087313263904,2730.406435752727,2716.676885297586,2708.5822406424536,2641.5742679557284,2662.4869927623813,2645.0454545454545
24336,409,Dearborn,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.2022364381867,1515.3099020756058,1502.4991672264396,1510.1870345239006,1516.5867386621042,1512.186581434453,1494.0584788267272,1496.785969458306,1495.983604277443,1500.836850466364,1531.17346201783,1554.6535015743766,1585.1474528649699,1577.8425307543218,1555.7188969815213,1528.9035714608249,1531.479684134677,1549.657974077882,1580.836247042803,1566.809084646885,1578.2910264585005,1565.6512574909127,1568.0203328090242,1581.5566776290468,1574.5874104843576,1587.62043033357,1578.6695352407762,1601.9178437731334,1601.5260396940969,1604.70058861684,1590.0705023535754,1581.4972137252823,1590.740407211286,1639.3496722469602,1669.4928194049764,1685.1279545294433,1688.287066148848,1681.2845083304549,1701.193154992152,1701.8778084088756,1731.058201058201
32629,410,Madera,city,CA,CA,"Madera, CA",Madera County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.605891231009,2179.262491458136,2226.9212441689974,2203.9413001304865,2227.0400598020683,2217.42322312846,2270.1021800819994,2304.0933158957323,2273.262786355631,2232.1523501279294,2213.0521798772916,2212.5
11726,411,Greenville,city,NC,NC,"Greenville, NC",Pitt County,802.0027963681847,801.4226161250175,810.6754760157038,808.2853978036437,811.5481174553145,822.0907406699702,823.7663239779527,821.2244763320697,814.0773563312462,810.9263030421937,818.6013219185749,825.5859180014107,834.2180458657107,832.4442536098371,835.9682200687088,841.6853479282422,850.0710661231809,844.278309147184,844.980736724519,846.3671767155325,851.8053761734183,852.2486691651784,849.2662064945246,853.2738774930655,862.8107192375296,871.8637168855604,872.0717455006703,865.4106991160788,862.6833798678662,870.0776161205623,876.8770025606706,881.6551301064462,877.6983792238649,875.1973283293145,882.3220437114139,892.7155958418934,906.2671710556617,914.6580728576594,918.7834076906431,925.703572525068,923.2106152154402,917.2485598229736,920.8122053129943,925.3490690129692,934.6910999000655,942.8517217330782,943.7105213538326,947.7335894733284,948.5952997356183,959.1986289607397,964.6788947788175,961.1945916650188,963.1991667850801,969.7797617513406,980.8671722630456,978.4174351259563,990.3163518742292,988.2001113019166,1008.3306561844769,1009.2022526123593,1016.9975310916032,1013.4339258799384,1016.4092031172283,1028.884216307204,1035.125051239959,1033.6375740653705,1030.5973393412598,1027.8205106604644,1034.5988994373547,1043.497929260708,1048.1946677759724,1060.278783170016,1065.4725679257315,1076.9462762546275,1079.3301769391928,1089.7329388512437,1101.8450960227617,1123.3654870548794,1126.9699309055964,1136.0202592849555,1152.4490295679516,1173.9660082644195,1179.003214603708,1175.5186416657896,1186.5515320636466,1203.4351221508168,1221.5432784301659,1241.5232175411752,1260.00746184051,1274.154661925208,1288.4954908793006,1304.7215997446372,1318.3106303451045,1313.4555982640002,1319.5644707976685,1315.3024050948356,1335.8144369844777,1335.67370503899,1352.8025988437146,1347.1235844079852,1363.0761551217247,1370.8810480861105,1394.754214072831,1406.801481296972,1422.072759665024,1413.1711588649275,1415.2769875996257,1417.495614009326,1429.4518567469888,1430.389793560762,1428.1261917943857,1423.3859438459226,1423.0085473463766,1434.1321492063203,1457.1244974445576,1487.244099400946,1499.8823972547077,1511.643916135152,1512.5307696321795,1507.151105733683
